"","block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"77",100,"BEATTIE","ST","",3,2,2,900,22,"3/11","1988","O","Local","6",12578830
"78",100,"BEAUMONT","PL","",3,2,4,293,35,"3/10","1988","O","Local","3",12578937
"79",100,"BEAUMONT","PL","",3,2,4,293,35,"3/10","1988","O","Local","3",13011132
"80",100,"BECKER","ST","",6,2,5,300,19,"2/11","2002","O","Local","3",12580216
"81",100,"BEECH","ST","S",8,4,5,381,30,"1/10","2003","F","Local","6",12578258
"82",100,"BEECH","ST","S",8,4,5,381,30,"1/10","2003","F","Local","6",12578261
"83",100,"BEECHER","ST","",7,3,3,590,25,"12/09","1999","F","Local","6",12580084
"84",100,"BEECHER","ST","",7,3,3,590,25,"12/09","1999","F","Local","6",12580077
"85",100,"BEECHER","ST","",7,3,3,590,25,"12/09","1999","F","Local","6",13012342
"86",100,"BELLE","AVE","",5,4,1,1504,24,"3/10","","O","Local","3",12576721
"87",100,"BELLEVUE","AVE","",6,3,3,352,30,"3/11","1992","F","CO","6",12573326
"88",100,"BELLEVUE","AVE","",6,3,3,352,30,"3/11","1992","F","CO","6",12573312
"89",100,"BELLSHIRE","LN","",8,4,4,400,28,"12/09","1997","O","Local","3",12575550
"90",100,"BENDER","ST","",6,2,5,211,22,"2/11","1998","O","Local","3",12580651
"91",100,"BENEDICT","AVE","",6,3,3,739,24,"3/10","1985","O","Local","3",12576899
"92",100,"BENEDICT","AVE","",6,3,3,739,24,"3/10","1985","O","Local","3",12577312
"93",100,"BENNINGTON","DR","",5,2,3,528,27,"3/11","1985","F","Local","6",12576753
"94",100,"BERGER","AVE","",7,4,2,1262,25,"3/11","1991","O","Local","3",12571996
"95",100,"BERKELEY","DR","",6,3,1,367,32,"3/11","2000","F","Local","6",13011307
"96",100,"BERKELEY","DR","",6,3,1,367,32,"3/11","2000","F","Local","6",13017688
"97",100,"BERKELEY","DR","",6,3,1,367,32,"3/11","2000","F","Local","6",12577560
"98",100,"BERKSHIRE","AVE","",5,3,3,909,27,"12/09","","F","Local","6",12580624
"99",100,"BERTRAM","PL","",8,4,3,1060,28,"3/11","2004","O","Local","3",12572066
"100",100,"BERTRAM","PL","",8,4,3,1060,28,"3/11","2004","O","Local","3",12572061
"101",100,"BERTRAM","PL","",8,4,3,1060,28,"3/11","2004","O","Local","3",12572064
"102",100,"BERWYN","AVE","",7,6,3,634,22,"3/10","","O","Local","3",12577307
"103",100,"BEVERLY","RD","",10,5,5,898,24,"10/09","2009","F","Local","4",12573141
"104",100,"BISHOP","AVE","",5,4,1,690,30,"2/10","","F","Local","6",12572116
"105",100,"BISSELL","ST","E",6,3,3,898,23,"3/10","1990","O","Local","3",12573177
"106",100,"BISSELL","ST","W",7,4,4,686,24,"3/10","1990","O","Local","3",12573172
"107",100,"BLAINE","ST","",1,2,1,634,25,"3/10","1985","F","Local","6",12573332
"108",100,"BLOSSOM","RD","",3,2,2,429,26,"3/10","1996","O","Local","3",12578748
"109",100,"BOISE","DR","",10,5,5,265,24,"7/06","2006","F","Local","6",12576976
"110",100,"BORDEN","AVE","E",4,3,1,550,33,"3/10","1991","F","Local","6",12577250
"111",100,"BORDEN","AVE","W",8,5,4,585,27,"3/10","2005","F","Local","6",12577243
"112",100,"BOSTON","ST","",5,3,3,290,26,"12/09","1985","O","Local","3",12581282
"113",100,"BOYDEN","ST","",5,2,3,615,27,"1/11","1985","F","Local","6",12580373
"114",100,"BRACE","ST","",9,5,5,581,21,"12/09","2005","O","Local","3",12575519
"115",100,"BRADFORD","LN","",6,3,3,718,29,"3/11","2000","O","Local","3",12578544
"116",100,"BRADFORD","PKWY","",4,2,2,1027,36,"3/11","2000","F","Local","6",13013251
"117",100,"BRADFORD","PKWY","",4,2,2,1027,36,"3/11","2000","F","Local","6",13011009
"118",100,"BRADFORD","PKWY","",4,2,2,1027,36,"3/11","2000","F","Local","6",12578743
"119",100,"BRADFORD","PKWY","",4,2,2,1027,36,"3/11","2000","F","Local","6",13013253
"120",100,"BRADFORD","PKWY","",4,2,2,1027,36,"3/11","2000","F","Local","6",12578571
"121",100,"BRADFORD","PKWY","",4,2,2,1027,36,"3/11","2000","F","Local","6",13011010
"122",100,"BRADFORD","ST","",6,3,3,554,25,"2/10","","O","Local","3",12571775
"123",100,"BRADLEY","ST","",7,4,4,350,24,"2/10","","O","Local","3",12573075
"124",100,"BRAMPTON","RD","",7,3,3,1056,24,"3/11","","O","Local","3",12576521
"125",100,"BRATTLE","RD","",2,1,2,880,20,"1/11","1990","F","Local","6",13010278
"126",100,"BRIGGS","ST","",5,3,3,909,25,"12/09","","O","Local","3",12580630
"127",100,"BRIGHTON","AVE","E",8,3,5,528,35,"3/11","2008","F","PA","6",12576856
"128",100,"BRIGHTON","AVE","W",8,4,5,484,30,"3/10","2001","F","Local","6",12576812
"129",100,"BRIGHTON","AVE","W",8,4,5,484,30,"3/10","2001","F","Local","6",12576813
"130",100,"BRIGHTON","AVE","W",8,4,4,410,30,"3/10","2001","F","Local","6",12576812
"131",100,"BRIGHTON","AVE","W",8,4,4,410,30,"3/10","2001","F","Local","6",12576813
"132",100,"BRISTOL","PL","",7,4,5,380,25,"3/11","2002","F","Local","6",12578170
"133",100,"BROAD","ST","",7,3,4,440,36,"3/11","2004","F","CO","6",12577532
"134",100,"BROADVIEW","DR","",7,3,4,500,24,"2/10","1994","O","Local","3",12572178
"135",100,"BRONSON","ST","",7,3,5,338,27,"3/10","","O","Local","3",12576507
"136",100,"BRONX","AVE","",6,2,4,320,23,"12/09","","O","Local","3",12580485
"137",100,"BRONX","AVE","",6,2,4,320,23,"12/09","","O","Local","3",12580482
"138",100,"BROOKFORD","RD","",3,1,2,616,34,"3/11","1992","F","Local","6",12578742
"139",100,"BROOKFORD","RD","",3,1,2,616,34,"3/11","1992","F","Local","6",13013255
"140",100,"BROOKLEA","DR","",8,4,5,314,30,"3/11","","O","Local","3",12576492
"141",100,"BROOKLEA","PL","",8,4,5,997,26,"3/11","2004","O","Local","3",12576515
"142",100,"BROOKSIDE","DR","",6,3,4,158,NA,"3/11","","O","Local","3",12564359
"143",100,"BROWN","ST","",3,2,2,792,16,"2/11","2002","O","Local","3",13001365
"144",100,"BRUCE","ST","",7,4,4,500,26,"3/11","2004","O","Local","3",12578797
"145",100,"BRUCE","ST","",7,4,4,500,26,"3/11","2004","O","Local","3",12578793
"146",100,"BRYANT","AVE","",8,4,5,546,24,"2/10","1999","F","Local","6",12573398
"147",100,"BUCKINGHAM","AVE","",4,2,3,800,30,"3/11","1998","F","Local","6",12577606
"148",100,"BUCKINGHAM","AVE","",4,2,3,800,30,"3/11","1998","F","Local","6",12577554
"149",100,"BUCKINGHAM","AVE","",4,2,3,800,30,"3/11","1998","F","Local","6",12577549
"150",100,"BUNGALOW","TER","",5,2,3,634,25,"2/10","1990","O","Local","3",12572338
"151",100,"BURDICK","AVE","",10,5,5,733,23,"9/09","2009","O","Local","3",12575525
"152",100,"BURLINGAME","RD","",9,5,5,960,18,"1/11","2006","O","Local","3",13009825
"153",100,"BURLINGAME","RD","",9,5,5,960,18,"1/11","2006","O","Local","3",13016716
"154",100,"BURNET","AVE","",7,4,5,733,34,"1/10","2004","F","MA","6",12577921
"155",100,"BURNET","AVE","",7,4,5,733,34,"1/10","2004","F","MA","6",12577920
"156",100,"BURNET PARK","DR","",8,4,3,325,27,"2/10","2003","F","Local","6",12572727
"157",100,"BURNET PARK","DR","",8,4,3,325,27,"2/10","2003","F","Local","6",12572729
"158",100,"BURNS","AVE","",5,2,2,484,26,"1/11","2002","O","Local","3",12581280
"159",100,"BURT","ST","",10,5,5,337,30,"6/06","2006","F","MA","6",12577368
"160",100,"BURTEN","ST","",6,3,4,264,25,"3/10","","O","Local","3",12576954
"161",100,"BUTLER","ST","",6,3,4,528,26,"3/10","1994","O","Local","3",12576961
"162",100,"BUTTERNUT","ST","",7,4,4,105,40,"2/11","","F","MA","6",12575108
"163",100,"BUTTERNUT","ST","",7,4,4,105,40,"2/11","","F","MA","6",13001290
"164",100,"BUTTERNUT","ST","",7,4,4,105,40,"2/11","","F","MA","6",12573973
"165",100,"BUTTERNUT","ST","",7,4,4,105,40,"2/11","","F","MA","6",13001176
"166",100,"BUTTERNUT","ST","",7,4,4,105,40,"2/11","","F","MA","6",12575109
"167",100,"BUTTERNUT","ST","",7,4,4,105,40,"2/11","","F","MA","6",13001163
"168",100,"BYRNE","PL","",7,4,4,603,24,"3/11","2000","O","Local","3",12576551
"169",100,"BYRNE","PL","",7,4,4,603,24,"3/11","2000","O","Local","3",12576553
"170",100,"CADILLAC","ST","",8,4,5,531,26,"2/11","1998","O","Local","3",12580563
"171",100,"CADILLAC","ST","",8,4,5,531,26,"2/11","1998","O","Local","3",13012488
"172",100,"CADWELL","ST","",8,4,4,177,32,"2/10","1994","O","Local","3",12573086
"173",100,"CALEB","AVE","",8,3,5,228,27,"12/09","2001","O","Local","3",13001428
"174",100,"CALTHROP","AVE","E",2,2,1,211,30,"3/11","1990","F","Local","4",12576774
"175",100,"CALTHROP","AVE","W",6,4,2,1210,25,"3/10","1999","F","Local","6",12576769
"176",100,"CALVIN","RD","",4,2,5,634,26,"2/10","","O","Local","3",12571867
"177",100,"CAMBRIDGE","ST","",7,4,3,1531,28,"3/11","2006","F","Local","6",12578690
"178",100,"CAMP","AVE","",7,4,5,575,28,"3/11","1996","O","Local","3",12571771
"179",100,"CANNON","ST","",6,2,3,411,24,"3/10","","F","Local","6",12576836
"180",100,"CARBON","ST","",5,3,2,186,36,"12/09","","F","Local","6",12580109
"181",100,"CARBON","ST","S",3,2,2,465,27,"1/10","","F","Local","6",12580110
"182",100,"CARLISLE","ST","",7,4,2,528,25,"2/11","2006","O","Local","4",12575300
"183",100,"CARLTON","DR","",5,2,3,1111,29,"3/10","1996","O","Local","3",13011134
"184",100,"CARLTON","DR","",5,2,3,1111,29,"3/10","1996","O","Local","3",12578950
"185",100,"CARLTON","RD","",6,3,4,639,27,"2/10","2001","O","Local","3",12571873
"186",100,"CATAWBA","ST","",7,3,4,378,42,"2/10","2001","F","Local","6",13018246
"187",100,"CATAWBA","ST","",7,3,4,378,42,"2/10","2001","F","Local","6",12575118
"188",100,"CATAWBA","ST","",7,3,4,378,42,"2/10","2001","F","Local","6",12575167
"189",100,"CATAWBA","ST","",7,3,4,378,42,"2/10","2001","F","Local","6",12575122
"190",100,"CATHERINE","ST","",6,3,4,549,30,"1/11","","F","Local","6",12578010
"191",100,"CAYUGA","ST","",5,2,4,660,31,"2/10","1995","O","Local","3",13010437
"192",100,"CAYUGA","ST","",5,2,4,660,31,"2/10","1995","O","Local","3",12572830
"193",100,"CAYUGA","ST","",5,2,4,660,31,"2/10","1995","O","Local","3",13010436
"194",100,"CENTRAL","AVE","",5,3,1,317,16,"2/11","","O","Local","3",12573584
"195",100,"CHAFFEE","AVE","E",7,4,2,1064,27,"3/11","1991","O","Local","3",12576518
"196",100,"CHAFFEE","AVE","E",7,4,2,1064,27,"3/11","1991","O","Local","3",12576514
"197",100,"CHAFFEE","AVE","E",7,4,2,1064,27,"3/11","1991","O","Local","3",12571710
"198",100,"CHAFFEE","AVE","E",7,4,2,1064,27,"3/11","1991","O","Local","3",12576516
"199",100,"CHAMPLIN","DR","",4,2,3,600,23,"12/09","1989","O","Local","3",12581127
"200",100,"CHANNING","PL","",7,3,5,220,23,"3/11","1995","O","Local","3",12576552
"201",100,"CHARLOTTE","ST","",6,3,5,1003,18,"2/10","1999","O","Local","3",12572795
"202",100,"CHARMOUTH","DR","",6,3,3,792,27,"9/01","1991","O","Local","3",12572041
"203",100,"CHATHAM","PL","",6,3,3,317,26,"2/11","1998","O","Local","3",12580710
"204",100,"CHATHAM","RD","",7,3,2,898,27,"1/10","2003","F","Local","6",12580500
"205",100,"CHELTENHAM","RD","E",6,3,4,760,25,"3/11","","O","Local","3",12576530
"206",100,"CHELTENHAM","RD","N",7,3,3,479,24,"3/11","","O","Local","3",12576548
"207",100,"CHELTENHAM","RD","W",8,3,5,745,24,"3/10","1999","O","Local","3",12576510
"208",100,"CHEMUNG","ST","",8,4,5,338,36,"2/11","","F","Local","6",12574860
"209",100,"CHENEY","ST","",7,4,3,792,27,"3/11","2002","F","Local","6",12573160
"210",100,"CHENEY","ST","",7,4,3,792,27,"3/11","2002","F","Local","6",12573155
"211",100,"CHENEY","ST","",7,4,3,792,27,"3/11","2002","F","Local","6",12573154
"212",100,"CHENNAULT","DR","",8,4,5,274,19,"3/11","2004","O","Local","3",12578500
"213",100,"CHERRY","ST","",7,4,4,372,34,"1/10","2001","O","Local","3",13001971
"214",100,"CHERRY","ST","",7,4,4,372,34,"1/10","2001","O","Local","3",12578205
"215",100,"CHESTER","ST","",6,3,3,792,27,"3/10","1990","O","Local","3",12573226
"216",100,"CHURCHILL","AVE","",7,4,5,175,24,"3/11","","O","Local","3",12576754
"217",100,"CIRCLE","RD","",10,5,5,909,24,"9/07","2007","F","Local","6",12577510
"218",100,"CIRCLE","RD","",10,5,5,909,24,"9/07","2007","F","Local","6",13006931
"219",100,"CLAIRE","RD","",6,3,5,950,30,"3/11","1996","O","Local","3",12578927
"220",100,"CLAIRMONTE","AVE","",6,3,5,515,28,"3/11","2000","F","Local","6",13002181
"221",100,"CLAIRMONTE","AVE","",6,3,5,515,28,"3/11","2000","F","Local","6",12572992
"222",100,"CLARENCE","AVE","",6,4,4,350,27,"3/11","","O","Local","3",12576614
"223",100,"CLARENDON","ST","",4,2,2,335,24,"1/10","2001","F","Local","6",12577582
"224",100,"CLARKE","ST","",5,3,3,270,27,"3/10","2001","F","Local","6",12578511
"225",100,"CLARKE","ST","",5,3,3,270,27,"3/10","2001","F","Local","6",12578512
"226",100,"CLAYTON","AVE","",6,3,4,433,22,"2/10","","O","Local","3",12571821
"227",100,"CLEVELAND","AVE","",7,3,4,315,27,"12/09","1993","O","Local","3",12580192
"228",100,"CLIFTON","PL","",10,5,5,1257,25,"10/09","2009","F","Local","6",12580999
"229",100,"CLINTON","ST","N",NA,NA,7,186,40,"1/10","1990","F","MA","Brick",12573889
"230",100,"CLINTON","ST","S",NA,NA,NA,330,50,"1/10","2001","F","MA","6",12573888
"231",100,"CLINTON","ST","S",NA,NA,NA,330,50,"1/10","2001","F","MA","6",12573885
"232",100,"CLOVER","ST","",10,5,5,528,30,"9/07","2007","F","Local","6",12573313
"233",100,"CLYDE","AVE","",6,4,2,909,28,"2/10","1999","O","Local","3",12572047
"234",100,"CODY","AVE","",10,5,5,422,27,"8/05","2005","O","Local","3",12572713
"235",100,"COFFEY","DR","",8,4,5,211,18,"3/10","","O","Local","3",12572736
"236",100,"COLBY","AVE","",4,2,2,1003,26,"1/11","","O","Local","3",12581117
"237",100,"COLDBROOK","DR","",5,3,4,300,18,"3/11","1995","O","Local","3",13002113
"238",100,"COLERIDGE","AVE","",6,2,4,700,25,"2/11","1988","F","Local","6",12573399
"239",100,"COLLEGE","PL","",NA,NA,NA,1109,34,"11/95","","F","Local","6",12577579
"240",100,"COLLINGWOOD","AVE","N",3,3,2,708,28,"12/09","1988","O","Local","3",12581096
"241",100,"COLLINGWOOD","AVE","S",5,2,2,897,24,"1/11","1989","O","Local","3",12581069
"242",100,"COLUMBIA","AVE","",10,5,5,535,27,"9/08","2008","F","Local","6",12572028
"243",100,"COLUMBUS","AVE","",3,2,2,352,36,"3/10","","F","Local","6",12578219
"244",100,"COLUMBUS","AVE","",3,2,2,352,36,"3/10","","F","Local","6",12578220
"245",100,"COLVIN","ST","E",8,4,3,522,36,"3/11","2004","F","MA","6",12577273
"246",100,"COLVIN","ST","E",8,4,3,522,36,"3/11","2004","F","MA","6",12577239
"247",100,"COLVIN","ST","W",8,4,3,291,25,"3/11","2004","F","MA","6",12577237
"248",100,"COMMONWEALTH","AVE","",6,3,4,211,11,"12/09","1993","O","Local","6",12575251
"249",100,"COMSTOCK","AVE","",5,2,3,615,27,"1/10","1998","F","MA","6",12578143
"250",100,"COMSTOCK","AVE","",5,2,3,615,27,"1/10","1998","F","MA","6",12578146
"251",100,"COMSTOCK","PL","",7,3,4,432,26,"1/10","1995","O","Local","3",12578145
"252",100,"CONAN","ST","",6,3,3,483,23,"3/11","","O","Local","3",12576703
"253",100,"CONAN","ST","",6,3,3,483,23,"3/11","","O","Local","3",13009802
"254",100,"CONCORD","PL","",2,1,1,739,34,"3/10","1993","F","Local","6",13011167
"255",100,"CONCORD","PL","",2,1,1,739,34,"3/10","1993","F","Local","6",12578515
"256",100,"CONCORD","PL","",2,1,1,739,34,"3/10","1993","F","Local","6",13011166
"257",100,"CONCORD","PL","",2,1,1,739,34,"3/10","1993","F","Local","6",13011168
"258",100,"CONGRESS","AVE","",6,3,3,285,32,"2/10","","O","Local","3",12573296
"259",100,"CONGRESS","AVE","",6,3,3,285,32,"2/10","","O","Local","3",12573298
"260",100,"CONIFER","DR","",5,3,3,1383,28,"3/11","","O","Local","3",12564411
"261",100,"COOK","AVE","",7,4,5,924,27,"12/09","2000","F","Local","6",12580996
"262",100,"COOLIDGE","AVE","",5,3,2,843,30,"3/10","1983","F","Local","6",12573261
"263",100,"CORAL","AVE","",7,3,4,381,23,"2/10","1989","O","Local","3",12576690
"264",100,"CORDOVA","ST","",9,5,5,484,23,"3/10","2000","O","Local","3",12576648
"265",100,"CORNELL","AVE","",5,2,4,626,27,"2/10","","O","Local","3",12571810
"266",100,"CORNING","AVE","E",9,5,5,264,27,"3/10","2003","F","Local","6",12576857
"267",100,"CORNING","AVE","W",5,3,2,969,28,"3/11","2000","O","Local","3",12576806
"268",100,"CORTLAND","PL","",6,3,4,764,24,"2/10","","O","Local","3",12576573
"269",100,"COSSITT","ST","",7,3,4,292,26,"3/11","","O","Local","3",12571708
"270",100,"COUGHLIN","AVE","",6,3,4,213,27,"1/11","2004","O","Local","3",12581063
"271",100,"COURT","ST","",6,3,3,350,34,"2/10","1989","F","MA","6",12575084
"272",100,"COURT","ST","",6,3,3,350,34,"2/10","1989","F","MA","6",13018248
"273",100,"COURT","ST","",6,3,3,350,34,"2/10","1989","F","MA","6",12575268
"274",100,"COURT","ST","W",10,5,5,500,36,"2/10","","F","MA","6",12575082
"275",100,"COURT","ST","W",10,5,5,500,36,"2/10","","F","MA","6",13016322
"276",100,"COURT","ST","W",10,5,5,500,36,"2/10","","F","MA","6",12575079
"277",100,"COYKENDALL","AVE","",6,3,4,317,21,"2/11","1990","O","Local","3",12572802
"278",100,"COYNE","CIR","",8,4,5,106,27,"3/08","","F","Local","6",13006012
"279",100,"CRADDOCK","ST","",7,4,3,350,25,"3/11","2004","F","Local","6",12572045
"280",100,"CRAFTON","AVE","",6,2,3,285,26,"3/11","","O","Local","3",12564373
"281",100,"CRAIG","ST","",6,3,4,350,27,"12/09","1989","O","Local","3",12580191
"282",100,"CRATON","ST","",7,4,2,425,28,"12/09","2005","F","Local","6",12578344
"283",100,"CRAWFORD","AVE","",3,2,2,687,28,"3/11","1992","F","Local","6",12578696
"284",100,"CRAWFORD","AVE","",3,2,2,687,28,"3/11","1992","F","Local","6",13001929
"285",100,"CREHANGE","ST","",6,3,4,528,20,"3/10","1994","O","Local","3",12572136
"286",100,"CRESCENT","AVE","",4,3,1,500,32,"3/10","","F","Local","6",12573185
"287",100,"CRESTVIEW","DR","",6,3,3,923,28,"3/11","","O","Local","3",12571721
"288",100,"CRESTVIEW","DR","",6,3,3,923,28,"3/11","","O","Local","3",12571706
"289",100,"CRESTVIEW","TER","",5,3,2,110,20,"2/10","","O","Local","3",12572683
"290",100,"CRIPPEN","AVE","",6,3,3,422,26,"3/11","","O","Local","3",12576611
"291",100,"CRIPPEN","PL","",5,3,3,242,30,"3/11","","O","Local","3",12576586
"292",100,"CROLY","ST","",3,1,2,830,35,"3/11","1992","F","Local","6",12578790
"293",100,"CROLY","ST","",3,1,2,830,35,"3/11","1992","F","Local","6",13028254
"294",100,"CROSSETT","ST","",7,4,3,513,25,"3/10","2001","F","Local","3",12573122
"295",100,"CROUSE","AVE","N",3,2,1,440,32,"12/09","","F","Local","6",12578043
"296",100,"CROUSE","AVE","N",3,2,1,440,32,"12/09","","F","Local","6",12578051
"297",100,"CROUSE","AVE","N",3,2,1,440,32,"12/09","","F","Local","6",13013186
"298",100,"CROUSE","AVE","N",3,2,1,440,32,"12/09","","F","Local","6",12578052
"299",100,"CROUSE","AVE","N",3,2,1,440,32,"12/09","","F","Local","6",13013188
"300",100,"CROUSE","AVE","N",3,2,1,440,32,"12/09","","F","Local","6",12578056
"301",100,"CROUSE","AVE","S",5,3,4,183,36,"3/10","","F","Local","6",12578041
"302",100,"CROUSE","AVE","S",5,3,4,183,36,"3/10","","F","Local","6",12578042
