"","block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"1",0,"KINGSLEY","PL","",5,2,4,606,0,"4/15","","","","",12572861
"2",100,"ABERDEEN","TER","",6,3,4,530,22,"4/14","1988","O","","3",12581174
"3",100,"ACADEMY","PL","",6,4,2,588,28,"4/15","","O","","3",12576512
"4",100,"ACADEMY","ST","",8,4,4,325,25,"4/15","1996","O","","3",12571714
"5",100,"ADAMS","ST","E",8,4,5,176,64,"4/14","2000","F","","6",12577644
"6",100,"ADAMS","ST","W",8,3,5,352,64,"4/14","2000","F","","6",12573680
"7",100,"AINSLEY","DR","",6,3,2,411,26,"5/14","","F","CO","3",12576911
"8",100,"AINSLEY","DR","",6,3,2,411,26,"5/14","","F","CO","3",12576914
"9",100,"ALANSON","RD","",5,2,5,880,18,"3/15","2004","F","","6",12571891
"10",100,"ALANSON","RD","",5,2,5,880,18,"3/15","2004","F","","6",12572942
"11",100,"ALANSON","RD","",5,2,5,880,18,"3/15","2004","F","","6",12572940
"12",100,"ALBERT","RD","",4,2,4,327,27,"5/14","","O","","3",12578942
"13",100,"ALDEN","ST","",5,2,3,792,26,"5/14","1989","O","","3",12576956
"14",100,"ALEXANDER","AVE","",2,1,1,686,27,"5/14","","F","","4",12577333
"15",100,"ALMOND","ST","",5,3,2,150,54,"4/14","1993","F","","6",12577993
"16",100,"ALMOND","ST","",5,3,2,150,54,"4/14","1993","F","","6",12578006
"17",100,"ALTON","ST","",6,3,3,1050,25,"4/14","2002","O","","3",13011484
"18",100,"ALTON","ST","",6,3,3,1050,25,"4/14","2002","O","","3",13002170
"19",100,"ALVORD","ST","S",5,2,3,352,32,"4/14","1987","F","","6",12580079
"20",100,"AMES","AVE","",6,3,3,323,26,"6/14","","O","","3",12571734
"21",100,"AMHERST","AVE","",7,4,3,557,25,"5/14","2005","F","","4",12576881
"22",100,"AMIDON","DR","",4,2,2,250,27,"3/13","1994","F","","4",13002105
"23",100,"AMY","ST","",8,4,4,792,27,"4/15","1994","O","","3",12573417
"24",100,"ANDERSON","AVE","",6,3,4,1150,25,"5/14","1999","O","","3",12576600
"25",100,"ANDOVER","RD","",6,3,5,323,21,"5/14","","O","","3",12577527
"26",100,"ARCH","ST","",6,2,4,546,18,"4/15","2002","O","","3",12581146
"27",100,"ARCHER","RD","",7,3,5,845,28,"4/14","1999","O","","3",12572325
"28",100,"ARDEN","DR","",6,3,3,323,28,"3/14","2001","O","","3",12571869
"29",100,"ARDMORE","PL","",4,2,4,317,21,"4/14","1998","O","","3",12580665
"30",100,"ARDMORE","PL","",4,2,4,317,21,"4/14","1998","O","","3",12580667
"31",100,"ARGONNE","DR","",4,3,3,247,26,"3/15","1985","O","","3",12572899
"32",100,"ARGYLE","AVE","",3,2,3,175,22,"4/14","1989","O","","3",12580767
"33",100,"ARGYLE","TER","",7,2,5,360,25,"5/14","2005","F","","3",12573198
"34",100,"ARLINGTON","AVE","",4,2,2,350,36,"3/15","1994","F","","6",12572035
"35",100,"ARMSTRONG","PL","",6,3,4,1330,27,"6/14","1995","O","","3",12571903
"36",100,"ARNTS","PL","",7,3,4,686,28,"4/15","1998","O","","3",12575521
"37",100,"ARSENAL","DR","",5,2,4,495,18,"3/13","1996","O","","3",12576562
"38",100,"ASH","ST","",5,3,3,411,30,"4/15","1999","F","","6",12575114
"39",100,"ASHDALE","AVE","",6,3,4,716,27,"4/15","1988","O","","3",12581076
"40",100,"ASHWORTH","PL","",4,3,2,600,27,"4/14","1991","F","","6",12578137
"41",100,"ATKINSON","AVE","",7,3,5,739,23,"4/14","","O","","3",12572894
"42",100,"ATLANTIC","AVE","",6,3,3,NA,NA,"4/15","","O","","3",12576699
"43",100,"AUSTIN","AVE","",7,3,5,1637,23,"4/14","2003","O","","3",12572328
"44",100,"AVERY","AVE","S",6,2,4,455,36,"4/15","1996","F","CO","6",13010365
"45",100,"AVERY","AVE","S",6,2,4,455,36,"4/15","1996","F","CO","6",12572698
"46",100,"AVERY","AVE","S",6,2,4,455,36,"4/15","1996","F","CO","6",13010364
"47",100,"AVOCA","ST","",3,2,3,422,27,"6/14","","O","","3",12572709
"48",100,"AVON","RD","",5,2,3,685,28,"4/14","2001","O","","3",12581144
"49",100,"AVONDALE","PL","",5,3,2,561,25,"3/13","2002","F","","4",12577635
"50",100,"BAKER","AVE","",7,4,4,605,27,"4/15","1997","F","","6",12577267
"51",100,"BALDWIN","AVE","",6,3,2,1007,27,"4/15","1991","O","","3",12571994
"52",100,"BALL","CIR","",5,3,2,1031,26,"5/14","","O","","3",12576912
"53",100,"BALLANTYNE","RD","",8,4,4,805,31,"5/14","2004","F","","4",12576746
"54",100,"BALLANTYNE","RD","",8,4,4,805,31,"5/14","2004","F","","4",13028538
"55",100,"BALLARD","AVE","",5,3,3,375,NA,"3/15","","O","","3",12573229
"56",100,"BARKER","AVE","",5,2,4,178,30,"4/14","2001","O","","3",12573771
"57",100,"BARNES","AVE","",5,3,3,317,27,"4/15","1991","O","","3",12571902
"58",100,"BARNES","AVE","",5,3,3,317,27,"4/15","1991","O","","3",12571901
"59",100,"BARRINGTON","RD","",5,3,4,411,30,"3/13","1996","O","","3",12579593
"60",100,"BASIN","ST","",7,3,3,455,30,"4/15","2004","F","","4",12575165
"61",100,"BASSETT","ST","",7,4,3,411,27,"5/13","2006","F","","3",13017590
"62",100,"BASSETT","ST","",7,4,3,411,27,"5/13","2006","F","","3",12578184
"63",100,"BASSETT","ST","",7,4,3,411,27,"5/13","2006","F","","3",12578207
"64",100,"BASSETT","ST","",8,5,3,616,27,"5/13","2006","F","","3",13017590
"65",100,"BASSETT","ST","",8,5,3,616,27,"5/13","2006","F","","3",12578184
"66",100,"BASSETT","ST","",8,5,3,616,27,"5/13","2006","F","","3",12578207
"67",100,"BEACON","RD","",7,3,4,264,28,"4/14","2001","F","","6",12581056
"68",100,"BEACON","RD","",7,3,4,264,28,"4/14","2001","F","","6",12581052
"69",100,"BEAR","ST","W",5,3,3,411,36,"4/14","","F","MA","6",12575203
"70",100,"BEAR","ST","W",5,3,3,411,36,"4/14","","F","MA","6",13001193
"71",100,"BEAR","ST","W",5,3,3,411,36,"4/14","","F","MA","6",12575201
"72",100,"BEARD","AVE","E",5,3,2,528,25,"5/14","1991","F","","6",12577247
"73",100,"BEARD","AVE","E",5,3,2,528,25,"5/14","1991","F","","6",12577248
"74",100,"BEARD","AVE","W",4,3,1,587,28,"3/15","1996","F","","6",12577235
"75",100,"BEARD","PL","",3,2,1,581,12,"5/14","1993","F","","4",12577242
"76",100,"BEATTIE","ST","",5,3,4,900,22,"3/13","1988","O","","6",12578829
"77",100,"BEATTIE","ST","",5,3,4,900,22,"3/13","1988","O","","6",12578830
"78",100,"BEAUMONT","PL","",4,2,4,293,35,"5/14","1988","O","","3",12578937
"79",100,"BEAUMONT","PL","",4,2,4,293,35,"5/14","1988","O","","3",13011132
"80",100,"BECKER","ST","",7,3,5,300,19,"4/15","2002","O","","3",12580216
"81",100,"BEECH","ST","S",8,4,5,381,30,"4/14","2003","F","","6",12578261
"82",100,"BEECH","ST","S",8,4,5,381,30,"4/14","2003","F","","6",12578258
"83",100,"BEECHER","ST","",7,4,4,590,25,"4/14","1999","F","","6",13012342
"84",100,"BEECHER","ST","",7,4,4,590,25,"4/14","1999","F","","6",12580084
"85",100,"BEECHER","ST","",7,4,4,590,25,"4/14","1999","F","","6",12580077
"86",100,"BELLE","AVE","",4,2,2,1504,24,"5/14","","O","","3",12576721
"87",100,"BELLEVUE","AVE","",5,3,3,352,30,"3/15","1992","F","CO","6",12573326
"88",100,"BELLEVUE","AVE","",5,3,3,352,30,"3/15","1992","F","CO","6",12573312
"89",100,"BELLSHIRE","LN","",7,3,4,400,28,"4/14","1997","O","","3",12575550
"90",100,"BENDER","ST","",7,3,5,211,22,"4/15","1998","O","","3",12580651
"91",100,"BENEDICT","AVE","",5,2,3,739,24,"5/14","1985","O","","3",12577312
"92",100,"BENEDICT","AVE","",5,2,3,739,24,"5/14","1985","O","","3",12576899
"93",100,"BENNINGTON","DR","",5,2,4,528,27,"3/13","1985","F","","6",12576753
"94",100,"BERGER","AVE","",7,3,4,1262,25,"4/15","1991","O","","3",12571996
"95",100,"BERKELEY","DR","",7,3,4,367,32,"5/15","2000","F","","6",13017688
"96",100,"BERKELEY","DR","",7,3,4,367,32,"5/15","2000","F","","6",13011307
"97",100,"BERKELEY","DR","",7,3,4,367,32,"5/15","2000","F","","6",12577560
"98",100,"BERKSHIRE","AVE","",3,2,2,909,27,"4/14","","F","","6",12580624
"99",100,"BERTRAM","PL","",6,3,4,1060,28,"4/15","2004","O","","3",12572061
"100",100,"BERTRAM","PL","",6,3,4,1060,28,"4/15","2004","O","","3",12572066
"101",100,"BERTRAM","PL","",6,3,4,1060,28,"4/15","2004","O","","3",12572064
"102",100,"BERWYN","AVE","",5,3,2,634,22,"5/14","","O","","3",12577307
"103",100,"BEVERLY","RD","",8,5,4,898,24,"3/14","2009","F","","4",12573141
"104",100,"BISHOP","AVE","",5,3,1,690,30,"6/14","","F","","6",12572116
"105",100,"BISSELL","ST","E",5,3,3,898,23,"3/14","1990","O","","3",12573177
"106",100,"BISSELL","ST","W",6,4,3,686,24,"3/14","1990","O","","3",12573172
"107",100,"BLAINE","ST","",10,5,5,634,25,"10/13","2013","F","","6",12573332
"108",100,"BLOSSOM","RD","",5,3,3,429,26,"5/14","1996","O","","3",12578748
"109",100,"BOISE","DR","",8,4,5,265,24,"5/15","2006","F","","6",12576976
"110",100,"BORDEN","AVE","E",4,3,1,550,33,"5/14","1991","F","","6",12577250
"111",100,"BORDEN","AVE","W",8,4,4,585,27,"5/14","2005","F","","6",12577243
"112",100,"BOSTON","ST","",5,3,3,290,26,"4/14","1985","O","","3",12581282
"113",100,"BOYDEN","ST","",3,2,2,615,27,"4/15","1985","F","","6",12580373
"114",100,"BRACE","ST","",8,4,4,581,21,"4/14","2005","O","","3",12575519
"115",100,"BRADFORD","LN","",6,3,4,718,29,"3/13","2000","O","","3",12578544
"116",100,"BRADFORD","PKWY","",6,3,4,1027,36,"3/13","2000","F","","6",13013251
"117",100,"BRADFORD","PKWY","",6,3,4,1027,36,"3/13","2000","F","","6",13011009
"118",100,"BRADFORD","PKWY","",6,3,4,1027,36,"3/13","2000","F","","6",12578571
"119",100,"BRADFORD","PKWY","",6,3,4,1027,36,"3/13","2000","F","","6",13013253
"120",100,"BRADFORD","PKWY","",6,3,4,1027,36,"3/13","2000","F","","6",12578743
"121",100,"BRADFORD","PKWY","",6,3,4,1027,36,"3/13","2000","F","","6",13011010
"122",100,"BRADFORD","ST","",6,4,3,554,25,"6/14","","O","","3",12571775
"123",100,"BRADLEY","ST","",7,3,4,350,24,"4/14","","O","","3",12573075
"124",100,"BRAMPTON","RD","",8,4,4,1056,24,"3/13","","O","","3",12576521
"125",100,"BRATTLE","RD","",3,2,3,880,20,"5/15","1990","F","","6",13010278
"126",100,"BRIGGS","ST","",5,2,3,909,25,"4/14","","O","","3",12580630
"127",100,"BRIGHTON","AVE","E",7,3,4,528,35,"3/13","2008","F","PA","6",12576856
"128",100,"BRIGHTON","AVE","W",7,4,3,484,30,"5/14","2001","F","","6",12576813
"129",100,"BRIGHTON","AVE","W",7,4,3,484,30,"5/14","2001","F","","6",12576812
"130",100,"BRIGHTON","AVE","W",7,4,3,410,30,"5/14","2001","F","","6",12576813
"131",100,"BRIGHTON","AVE","W",7,4,3,410,30,"5/14","2001","F","","6",12576812
"132",100,"BRISTOL","PL","",7,4,5,380,25,"3/13","2002","F","","6",12578170
"133",100,"BROAD","ST","",5,2,4,440,36,"3/15","2004","F","CO","6",12577532
"134",100,"BROADVIEW","DR","",6,3,5,500,24,"4/14","1994","O","","3",12572178
"135",100,"BRONSON","ST","",5,3,5,338,27,"5/14","","O","","3",12576507
"136",100,"BRONX","AVE","",5,2,3,320,23,"4/14","","O","","3",12580482
"137",100,"BRONX","AVE","",5,2,3,320,23,"4/14","","O","","3",12580485
"138",100,"BROOKFORD","RD","",5,3,2,616,34,"5/14","1992","F","","6",12578742
"139",100,"BROOKFORD","RD","",5,3,2,616,34,"5/14","1992","F","","6",13013255
"140",100,"BROOKLEA","DR","",7,3,5,314,30,"4/15","","O","","3",12576492
"141",100,"BROOKLEA","PL","",6,3,5,997,26,"4/15","2004","O","","3",12576515
"142",100,"BROOKSIDE","DR","",8,3,5,158,NA,"3/13","","O","","3",12564359
"143",100,"BROWN","ST","",6,3,4,792,16,"4/15","2002","O","","3",13001365
"144",100,"BRUCE","ST","",6,3,4,500,26,"3/13","2004","O","","3",12578797
"145",100,"BRUCE","ST","",6,3,4,500,26,"3/13","2004","O","","3",12578793
"146",100,"BRYANT","AVE","",7,3,5,546,24,"6/14","1999","F","","6",12573398
"147",100,"BUCKINGHAM","AVE","",5,3,2,800,30,"5/15","1998","F","","6",12577606
"148",100,"BUCKINGHAM","AVE","",5,3,2,800,30,"5/15","1998","F","","6",12577554
"149",100,"BUCKINGHAM","AVE","",5,3,2,800,30,"5/15","1998","F","","6",12577549
"150",100,"BUNGALOW","TER","",5,2,4,634,25,"4/14","1990","O","","3",12572338
"151",100,"BURDICK","AVE","",8,4,5,733,23,"4/15","2009","O","","3",12575525
"152",100,"BURLINGAME","RD","",8,4,5,960,18,"5/15","2006","O","","3",13009825
"153",100,"BURLINGAME","RD","",8,4,5,960,18,"5/15","2006","O","","3",13016716
"154",100,"BURNET","AVE","",6,3,3,733,34,"4/14","2004","F","MA","6",12577920
"155",100,"BURNET","AVE","",6,3,3,733,34,"4/14","2004","F","MA","6",12577921
"156",100,"BURNET PARK","DR","",6,4,3,325,27,"6/14","2003","F","","6",12572727
"157",100,"BURNET PARK","DR","",6,4,3,325,27,"6/14","2003","F","","6",12572729
"158",100,"BURNS","AVE","",6,3,4,484,26,"4/15","2002","O","","3",12581280
"159",100,"BURT","ST","",8,5,4,337,30,"9/14","2006","F","MA","6",12577368
"160",100,"BURTEN","ST","",5,3,4,264,25,"5/14","","O","","3",12576954
"161",100,"BUTLER","ST","",5,2,5,528,26,"5/14","1994","O","","3",12576961
"162",100,"BUTTERNUT","ST","",6,3,3,105,40,"4/15","","F","MA","6",12575108
"163",100,"BUTTERNUT","ST","",6,3,3,105,40,"4/15","","F","MA","6",12573973
"164",100,"BUTTERNUT","ST","",6,3,3,105,40,"4/15","","F","MA","6",13001176
"165",100,"BUTTERNUT","ST","",6,3,3,105,40,"4/15","","F","MA","6",12575109
"166",100,"BUTTERNUT","ST","",6,3,3,105,40,"4/15","","F","MA","6",13001290
"167",100,"BUTTERNUT","ST","",6,3,3,105,40,"4/15","","F","MA","6",13001163
"168",100,"BYRNE","PL","",7,3,5,603,24,"3/13","2000","O","","3",12576553
"169",100,"BYRNE","PL","",7,3,5,603,24,"3/13","2000","O","","3",12576551
"170",100,"CADILLAC","ST","",6,3,4,531,26,"4/15","1998","O","","3",12580563
"171",100,"CADILLAC","ST","",6,3,4,531,26,"4/15","1998","O","","3",13012488
"172",100,"CADWELL","ST","",7,4,3,177,32,"4/14","1994","O","","3",12573086
"173",100,"CALEB","AVE","",6,3,4,228,27,"4/14","2001","O","","3",13001428
"174",100,"CALTHROP","AVE","E",2,3,1,211,30,"3/13","1990","F","","4",12576774
"175",100,"CALTHROP","AVE","W",7,3,3,1210,25,"5/14","1999","F","","6",12576769
"176",100,"CALVIN","RD","",5,3,5,634,26,"4/14","","O","","3",12571867
"177",100,"CAMBRIDGE","ST","",7,4,3,1531,28,"3/13","2006","F","","6",12578690
"178",100,"CAMP","AVE","",7,4,3,575,28,"4/15","1996","O","","3",12571771
"179",100,"CANNON","ST","",5,3,1,411,24,"5/14","","F","","6",12576836
"180",100,"CARBON","ST","",4,3,1,186,36,"4/14","","F","","6",12580109
"181",100,"CARBON","ST","S",2,1,2,465,27,"4/14","","F","","6",12580110
"182",100,"CARLISLE","ST","",8,3,5,528,25,"4/15","2006","O","","4",12575300
"183",100,"CARLTON","DR","",7,3,5,1111,29,"5/14","1996","O","","3",13011134
"184",100,"CARLTON","DR","",7,3,5,1111,29,"5/14","1996","O","","3",12578950
"185",100,"CARLTON","RD","",5,3,4,639,27,"4/14","2001","O","","3",12571873
"186",100,"CATAWBA","ST","",6,3,3,378,42,"4/14","2001","F","","6",12575167
"187",100,"CATAWBA","ST","",6,3,3,378,42,"4/14","2001","F","","6",13018246
"188",100,"CATAWBA","ST","",6,3,3,378,42,"4/14","2001","F","","6",12575122
"189",100,"CATAWBA","ST","",6,3,3,378,42,"4/14","2001","F","","6",12575118
"190",100,"CATHERINE","ST","",4,2,2,549,30,"4/15","","F","","6",12578010
"191",100,"CAYUGA","ST","",4,2,3,660,31,"4/15","1995","O","","3",12572830
"192",100,"CAYUGA","ST","",4,2,3,660,31,"4/15","1995","O","","3",13010437
"193",100,"CAYUGA","ST","",4,2,3,660,31,"4/15","1995","O","","3",13010436
"194",100,"CENTRAL","AVE","",6,3,3,317,16,"4/15","","O","","3",12573584
"195",100,"CHAFFEE","AVE","E",5,3,2,1064,27,"4/15","1991","O","","3",12576516
"196",100,"CHAFFEE","AVE","E",5,3,2,1064,27,"4/15","1991","O","","3",12576518
"197",100,"CHAFFEE","AVE","E",5,3,2,1064,27,"4/15","1991","O","","3",12576514
"198",100,"CHAFFEE","AVE","E",5,3,2,1064,27,"4/15","1991","O","","3",12571710
"199",100,"CHAMPLIN","DR","",4,2,3,600,23,"4/14","1989","O","","3",12581127
"200",100,"CHANNING","PL","",6,3,5,220,23,"3/13","1995","O","","3",12576552
"201",100,"CHARLOTTE","ST","",6,3,3,1003,18,"6/14","1999","O","","3",12572795
"202",100,"CHARMOUTH","DR","",4,2,2,792,27,"4/15","1991","O","","3",12572041
"203",100,"CHATHAM","PL","",5,2,3,317,26,"4/15","1998","O","","3",12580710
"204",100,"CHATHAM","RD","",6,3,3,898,27,"4/14","2003","F","","6",12580500
"205",100,"CHELTENHAM","RD","E",7,3,4,760,25,"3/13","","O","","3",12576530
"206",100,"CHELTENHAM","RD","N",5,2,3,479,24,"3/13","","O","","3",12576548
"207",100,"CHELTENHAM","RD","W",6,3,4,745,24,"3/13","1999","O","","3",12576510
"208",100,"CHEMUNG","ST","",6,3,3,338,36,"4/15","","F","","6",12574860
"209",100,"CHENEY","ST","",7,4,3,792,27,"3/15","2002","F","","6",12573160
"210",100,"CHENEY","ST","",7,4,3,792,27,"3/15","2002","F","","6",12573154
"211",100,"CHENEY","ST","",7,4,3,792,27,"3/15","2002","F","","6",12573155
"212",100,"CHENNAULT","DR","",7,3,5,274,19,"3/15","2004","O","","3",12578500
"213",100,"CHERRY","ST","",7,4,4,372,34,"4/14","2001","O","","3",13001971
"214",100,"CHERRY","ST","",7,4,4,372,34,"4/14","2001","O","","3",12578205
"215",100,"CHESTER","ST","",5,3,1,792,27,"3/14","1990","O","","3",12573226
"216",100,"CHURCHILL","AVE","",6,4,3,175,24,"3/13","","O","","3",12576754
"217",100,"CIRCLE","RD","",7,4,3,909,24,"5/15","2007","F","","6",12577510
"218",100,"CIRCLE","RD","",7,4,3,909,24,"5/15","2007","F","","6",13006931
"219",100,"CLAIRE","RD","",6,3,5,950,30,"3/13","1996","O","","3",12578927
"220",100,"CLAIRMONTE","AVE","",6,3,5,515,28,"3/15","2000","F","","6",13002181
"221",100,"CLAIRMONTE","AVE","",6,3,5,515,28,"3/15","2000","F","","6",12572992
"222",100,"CLARENCE","AVE","",6,3,4,350,27,"3/13","","O","","3",12576614
"223",100,"CLARENDON","ST","",4,2,3,335,24,"4/14","2001","F","","6",12577582
"224",100,"CLARKE","ST","",6,2,3,270,27,"5/14","2001","F","","6",12578511
"225",100,"CLARKE","ST","",6,2,3,270,27,"5/14","2001","F","","6",12578512
"226",100,"CLAYTON","AVE","",5,3,2,433,22,"6/14","","O","","3",12571821
"227",100,"CLEVELAND","AVE","",5,3,2,315,27,"4/14","1993","O","","3",12580192
"228",100,"CLIFTON","PL","",8,4,4,1257,25,"4/14","2009","F","","6",12580999
"229",100,"CLINTON","ST","N",NA,NA,NA,186,40,"4/14","1990","F","MA","Brick",12573889
"230",100,"CLINTON","ST","S",5,3,3,330,50,"4/14","2001","F","MA","6",12573885
"231",100,"CLINTON","ST","S",5,3,3,330,50,"4/14","2001","F","MA","6",12573888
"232",100,"CLOVER","ST","",8,4,5,528,30,"3/15","2007","F","","6",12573313
"233",100,"CLYDE","AVE","",6,3,3,909,28,"6/14","1999","O","","3",12572047
"234",100,"CODY","AVE","",7,3,4,422,27,"4/15","2005","O","","3",12572713
"235",100,"COFFEY","DR","",6,3,4,211,18,"6/14","","O","","3",12572736
"236",100,"COLBY","AVE","",6,3,4,1003,26,"5/15","","O","","3",12581117
"237",100,"COLDBROOK","DR","",5,2,4,300,18,"3/13","1995","O","","3",13002113
"238",100,"COLERIDGE","AVE","",5,2,3,700,25,"4/15","1988","F","","6",12573399
"239",100,"COLLEGE","PL","",NA,NA,NA,1109,34,"11/95","","F","","6",12577579
"240",100,"COLLINGWOOD","AVE","N",5,3,3,708,28,"4/14","1988","O","","3",12581096
"241",100,"COLLINGWOOD","AVE","S",6,3,5,897,24,"4/15","1989","O","","3",12581069
"242",100,"COLUMBIA","AVE","",8,3,4,535,27,"4/15","2008","F","","6",12572028
"243",100,"COLUMBUS","AVE","",5,3,1,352,36,"5/14","","F","","6",12578219
"244",100,"COLUMBUS","AVE","",5,3,1,352,36,"5/14","","F","","6",12578220
"245",100,"COLVIN","ST","E",7,5,3,522,36,"3/15","2004","F","MA","6",12577273
"246",100,"COLVIN","ST","E",7,5,3,522,36,"3/15","2004","F","MA","6",12577239
"247",100,"COLVIN","ST","W",7,4,3,291,25,"3/15","2004","F","MA","6",12577237
"248",100,"COMMONWEALTH","AVE","",6,3,3,211,11,"4/14","1993","O","","6",12575251
"249",100,"COMSTOCK","AVE","",5,3,3,615,27,"4/14","1998","F","MA","6",12578143
"250",100,"COMSTOCK","AVE","",5,3,3,615,27,"4/14","1998","F","MA","6",12578146
"251",100,"COMSTOCK","PL","",7,3,4,432,26,"4/14","1995","O","","3",12578145
"252",100,"CONAN","ST","",5,3,2,483,23,"4/15","","O","","3",12576703
"253",100,"CONAN","ST","",5,3,2,483,23,"4/15","","O","","3",13009802
"254",100,"CONCORD","PL","",9,5,5,739,34,"5/14","2011","F","","6",13011167
"255",100,"CONCORD","PL","",9,5,5,739,34,"5/14","2011","F","","6",12578515
"256",100,"CONCORD","PL","",9,5,5,739,34,"5/14","2011","F","","6",13011168
"257",100,"CONCORD","PL","",9,5,5,739,34,"5/14","2011","F","","6",13011166
"258",100,"CONGRESS","AVE","",6,3,3,285,32,"4/14","","O","","3",12573296
"259",100,"CONGRESS","AVE","",6,3,3,285,32,"4/14","","O","","3",12573298
"260",100,"CONIFER","DR","",6,3,3,1383,28,"3/13","","O","","3",12564411
"261",100,"COOK","AVE","",7,3,4,924,27,"4/14","2000","F","","6",12580996
"262",100,"COOLIDGE","AVE","",5,3,2,843,30,"3/14","1983","F","","6",12573261
"263",100,"CORAL","AVE","",6,3,4,381,23,"6/14","1989","O","","3",12576690
"264",100,"CORDOVA","ST","",6,2,5,484,23,"5/14","2000","O","","3",12576648
"265",100,"CORNELL","AVE","",4,2,4,626,27,"6/14","","O","","3",12571810
"266",100,"CORNING","AVE","E",9,5,5,264,27,"5/14","2003","F","","6",12576857
"267",100,"CORNING","AVE","W",7,4,3,969,28,"3/13","2000","O","","3",12576806
"268",100,"CORTLAND","PL","",6,3,3,764,24,"6/14","","O","","3",12576573
"269",100,"COSSITT","ST","",7,3,5,292,26,"4/15","","O","","3",12571708
"270",100,"COUGHLIN","AVE","",6,4,4,213,27,"5/15","2004","O","","3",12581063
"271",100,"COURT","ST","",6,3,3,350,34,"4/14","1989","F","MA","6",13018248
"272",100,"COURT","ST","",6,3,3,350,34,"4/14","1989","F","MA","6",12575084
"273",100,"COURT","ST","",6,3,3,350,34,"4/14","1989","F","MA","6",12575268
"274",100,"COURT","ST","W",8,4,5,500,36,"4/14","","F","MA","6",12575082
"275",100,"COURT","ST","W",8,4,5,500,36,"4/14","","F","MA","6",12575079
"276",100,"COURT","ST","W",8,4,5,500,36,"4/14","","F","MA","6",13016322
"277",100,"COYKENDALL","AVE","",6,3,3,317,21,"4/15","1990","O","","3",12572802
"278",100,"COYNE","CIR","",7,4,5,106,27,"4/15","","F","","6",13006012
"279",100,"CRADDOCK","ST","",7,4,3,350,25,"4/15","2004","F","","6",12572045
"280",100,"CRAFTON","AVE","",6,2,3,285,26,"4/15","","O","","3",12564373
"281",100,"CRAIG","ST","",6,3,3,350,27,"4/14","1989","O","","3",12580191
"282",100,"CRATON","ST","",7,3,5,425,28,"4/14","2005","F","","6",12578344
"283",100,"CRAWFORD","AVE","",5,3,2,687,28,"3/13","1992","F","","6",12578696
"284",100,"CRAWFORD","AVE","",5,3,2,687,28,"3/13","1992","F","","6",13001929
"285",100,"CREHANGE","ST","",6,3,5,528,20,"5/14","1994","O","","3",12572136
"286",100,"CRESCENT","AVE","",8,4,5,500,32,"3/14","","F","","6",12573185
"287",100,"CRESTVIEW","DR","",6,3,4,923,28,"4/15","","O","","3",12571721
"288",100,"CRESTVIEW","DR","",6,3,4,923,28,"4/15","","O","","3",12571706
"289",100,"CRESTVIEW","TER","",7,3,5,110,20,"4/15","","O","","3",12572683
"290",100,"CRIPPEN","AVE","",6,4,2,422,26,"3/13","","O","","3",12576611
"291",100,"CRIPPEN","PL","",6,3,3,242,30,"3/13","","O","","3",12576586
"292",100,"CROLY","ST","",3,2,2,830,35,"3/13","1992","F","","6",13028254
"293",100,"CROLY","ST","",3,2,2,830,35,"3/13","1992","F","","6",12578790
"294",100,"CROSSETT","ST","",6,3,3,513,25,"3/14","2001","F","","3",12573122
"295",100,"CROUSE","AVE","N",2,1,2,440,32,"4/14","","F","","6",12578051
"296",100,"CROUSE","AVE","N",2,1,2,440,32,"4/14","","F","","6",12578052
"297",100,"CROUSE","AVE","N",2,1,2,440,32,"4/14","","F","","6",12578043
"298",100,"CROUSE","AVE","N",2,1,2,440,32,"4/14","","F","","6",13013186
"299",100,"CROUSE","AVE","N",2,1,2,440,32,"4/14","","F","","6",12578056
"300",100,"CROUSE","AVE","N",2,1,2,440,32,"4/14","","F","","6",13013188
"301",100,"CROUSE","AVE","S",4,2,3,183,36,"4/14","","F","","6",12578041
"302",100,"CROUSE","AVE","S",4,2,3,183,36,"4/14","","F","","6",12578042
"303",100,"CROYDEN","RD","",7,4,4,469,27,"5/14","1988","O","","3",12578458
"304",100,"CRYSLER","ST","",6,3,4,175,16,"6/14","","O","","3",12573394
"305",100,"CULBERT","ST","",6,3,4,1478,33,"4/15","2002","O","","3",12580209
"306",100,"CULVER","DR","",7,3,5,295,23,"4/14","1997","O","","3",12581236
"307",100,"CUMBERLAND","AVE","",3,1,2,581,27,"5/14","1997","F","","3",13001916
"308",100,"CUMBERLAND","PL","",6,3,4,290,27,"5/14","1997","O","","3",13013243
"309",100,"CUMBERLAND","PL","",6,3,4,290,27,"5/14","1997","O","","3",12578421
"310",100,"CUMMINGS","AVE","",4,2,3,422,16,"4/14","","O","","3",12575216
"311",100,"CURTIS","ST","",7,3,4,340,27,"4/15","2002","O","","3",12580147
"312",100,"DAISY","ST","",6,4,3,528,NA,"3/11","1988","F","","6",12573315
"313",100,"DAKIN","ST","",5,3,4,570,30,"3/13","","F","","6",13028253
"314",100,"DAKOTA","ST","",5,2,3,355,32,"5/14","1992","O","","3",12578399
"315",100,"DALE","ST","",7,4,3,515,27,"4/15","2006","F","","6",12580620
"316",100,"DARLINGTON","RD","",6,3,3,867,30,"4/14","","O","","3",12580315
